transaction_id,account_id,timestamp,device_id,ip_address,geo_lat,geo_lon,amount,merchant_category,is_new_device,is_new_geo,status,label
txn_7f772a39fcbf,acc_013698690d,2026-08-07 22:36:27.766878,dev_019429155dcb,209.241.229.38,18.53431,73.74978,5562.51,food_delivery,False,False,success,normal
txn_b61b4b43910c,acc_8a163e910b,2026-08-07 22:38:25.490871,dev_f316e2c9a5fe,105.249.151.200,19.08743,72.90161,732.3,travel,False,False,success,normal
txn_633b682009ad,acc_4010f5f450,2026-08-07 22:41:54.580112,dev_4ecbdfd28d43,15.151.162.37,13.01798,80.26167,800.05,electronics,False,False,success,normal
txn_faa0bfb051a5,acc_c339ec7cd9,2026-08-07 22:44:48.767467,dev_f226618520af,134.208.82.102,25.67161,85.17939,307.36,subscription,False,False,success,normal
txn_e00b09f7cbe2,acc_bb1eeba46f,2026-08-07 22:47:40.274072,dev_40a885dcc725,219.172.242.162,18.99642,72.77961,166.18,subscription,False,False,success,normal
txn_e576ef4f22d2,acc_76396ac2ce,2026-08-07 22:50:25.761302,dev_67819675a653,134.249.2.234,17.42356,78.58173,674.79,electronics,False,False,success,normal
txn_fd9520534295,acc_0716ae5f59,2026-08-07 23:16:50.243139,dev_522db29f2bec,140.200.114.236,18.98504,72.79728,970.81,ecommerce_general,False,False,success,normal
txn_7b24e848c7fd,acc_c0d89c2c82,2026-08-07 23:18:02.280209,dev_be6f7a36e998,22.167.249.211,18.44986,74.01986,1097.9,ecommerce_general,False,False,success,normal
txn_37bdd1edcc78,acc_1197d4856f,2026-08-07 23:38:48.420989,dev_e49386ef13ff,39.253.39.194,13.04052,77.4975,716.38,fashion,True,False,success,normal
txn_e39544417b99,acc_19f97af2d0,2026-08-07 23:46:18.468778,dev_697c7e72741f,167.93.16.111,28.76002,77.18692,823.79,b2b_services,False,False,success,normal
txn_6e3e5f17ab5f,acc_5aca8e4e37,2026-08-07 23:46:48.697640,dev_e90fa6e18cfd,1.156.62.115,28.76972,77.15018,710.05,b2b_services,False,False,success,normal
txn_fe0ea47c3a25,acc_dc235754ab,2026-08-07 23:47:49.494542,dev_07bcd67e7f7c,9.247.134.77,18.51473,73.97871,732.03,travel,False,False,success,normal
txn_7c36a3af495b,acc_e9c40a6af4,2026-08-07 23:54:53.274979,dev_b51c5a544a00,191.38.23.68,25.55426,85.18521,2543.76,electronics,False,False,success,normal
txn_9905cb263eeb,acc_4f73b4d395,2026-08-07 23:59:25.426237,dev_fbce43ba4bef,148.46.127.204,28.75743,77.03417,682.22,electronics,False,False,success,normal
txn_f5d908583ca8,acc_15eb981cab,2026-08-08 00:04:05.172305,dev_4e0416d1ee69,29.0.2.171,28.70396,77.03951,1286.74,b2b_services,False,False,success,normal
txn_65268d345ce6,acc_84e1c65cf6,2026-08-08 00:11:54.525466,dev_587ac8cf8970,211.136.166.106,25.64419,85.21395,8487.05,subscription,False,False,success,normal
txn_b09ef58c8d12,acc_8b67e28c56,2026-08-08 00:12:09.497905,dev_b66c84744333,31.33.72.233,17.43373,78.37721,584.29,b2b_services,False,True,success,normal
txn_226b2cba137d,acc_851ac78079,2026-08-08 00:18:50.875543,dev_a2f215f4cab5,194.144.164.4,18.44599,73.78902,289.93,gaming,False,False,success,normal
txn_a3be65141fa6,acc_a5c2e74b8b,2026-08-08 00:30:55.188929,dev_cef226c056cc,134.55.78.186,18.52509,73.75807,713.07,gaming,False,True,success,normal
txn_1a5c3703e535,acc_ecffad4a9d,2026-08-08 00:32:00.875151,dev_2a6b9bbc11fb,120.15.156.138,25.70696,85.13025,3824.76,ecommerce_general,False,False,failed,normal
txn_0a1bbe743ea5,acc_5d8863136a,2026-08-08 00:35:39.050440,dev_e263b672d538,59.189.161.6,17.37273,78.60057,443.1,gaming,True,False,success,normal
txn_b9da66384165,acc_cb9b0a4351,2026-08-08 00:37:31.746933,dev_5ae41658dc21,221.37.192.246,18.58312,73.98727,2444.25,travel,False,False,success,normal
txn_6aff795370a4,acc_3ef6174201,2026-08-08 00:41:08.017863,dev_b25c28923d1b,87.126.73.62,13.15763,80.17376,231.72,gifting,False,False,success,normal
txn_d23d32c7cdfb,acc_225e78ffd2,2026-08-08 00:49:09.765566,dev_b8f5ff5a3e50,150.65.127.97,17.26698,78.39702,472.13,subscription,False,False,success,normal
txn_a8b7a136bfbb,acc_88e78ab5a1,2026-08-08 00:53:08.307496,dev_f33b603819fa,135.118.211.197,17.42525,78.59204,1755.82,food_delivery,False,False,success,normal
txn_625a3508792d,acc_48101ca7d9,2026-08-08 01:06:50.686366,dev_c6c9a73e88f8,157.164.215.71,25.65475,85.09937,416.22,gaming,False,False,success,normal
txn_519d20b445f0,acc_aaac21e1a6,2026-08-08 01:14:32.845099,dev_3c34f3f16913,200.150.211.30,13.14397,80.3108,295.13,travel,False,False,success,normal
txn_80377ddedb03,acc_8e7a19e78d,2026-08-08 01:16:06.136188,dev_aebc7a7ab432,144.45.84.8,25.62009,85.01004,185.02,ecommerce_general,False,False,success,normal
txn_dff9d95ce998,acc_b09d184c24,2026-08-08 01:18:48.539625,dev_32bfea1aa68d,161.67.79.174,13.05032,80.29124,306.2,gaming,False,False,success,normal
txn_c0a91568e756,acc_432b47ad91,2026-08-08 01:25:01.366482,dev_266e50fd86ca,96.128.180.107,18.64527,73.96566,648.07,electronics,False,True,success,normal
txn_df94af0d2c18,acc_d69f33f3fe,2026-08-08 01:25:36.625774,dev_e7834befd670,181.6.21.255,28.68547,77.17473,307.76,electronics,False,False,success,normal
txn_276c77d635bb,acc_43f8b0ef6e,2026-08-08 01:38:24.347409,dev_827ea73c3b9d,50.225.173.104,19.02068,72.82136,222.8,electronics,False,False,success,normal
txn_ac0de4905df1,acc_ba377b44ec,2026-08-08 01:39:21.642603,dev_691fe6e3cc22,132.253.209.141,13.02448,80.26475,427.06,gifting,False,False,success,normal
txn_473586c9d0c9,acc_d234a89b28,2026-08-08 01:44:08.230915,dev_648f97361132,170.214.204.253,12.96868,77.52862,138.88,gifting,False,False,success,normal
txn_ca70d6e46378,acc_f0c2b1b8fe,2026-08-08 01:44:14.479491,dev_c0ab9ca8f860,203.75.32.207,12.91972,77.5323,176.86,b2b_services,False,False,success,normal
txn_c45a3222e001,acc_1f15898489,2026-08-08 01:47:33.387948,dev_0c348772cfa4,213.21.231.110,28.86823,77.18197,2147.87,fashion,False,False,success,normal
txn_52bea03c0e18,acc_2f7db0f7fa,2026-08-08 01:51:19.331581,dev_a42c7cbe4b53,211.43.140.199,25.56915,85.02105,2783.37,electronics,False,False,success,normal
txn_a4a9e8b5fae6,acc_851ac78079,2026-08-08 01:58:11.608061,dev_a2f215f4cab5,20.91.117.48,18.57587,73.92561,158.72,travel,False,False,success,normal
txn_58b77805079a,acc_abf3d646d4,2026-08-08 01:59:18.613090,dev_4d96e2be960e,196.154.12.41,13.09542,80.28473,655.19,food_delivery,False,False,success,normal
txn_6cec387e7e71,acc_24c1cc6583,2026-08-08 02:00:48.000246,dev_c5488b123e51,200.167.238.12,28.57453,77.06858,2252.81,b2b_services,False,False,success,normal
txn_781eb05013dc,acc_3b999a7dbd,2026-08-08 02:01:11.863927,dev_11d6b6c44db1,212.137.29.232,22.59278,88.30779,295.13,food_delivery,False,False,failed,normal
txn_7762a9361e3b,acc_0b425f881f,2026-08-08 02:03:48.447670,dev_b4925ed488a8,187.183.143.224,12.90051,77.69896,1926.01,gaming,False,False,success,normal
txn_654853babb27,acc_43f8b0ef6e,2026-08-08 02:05:01.601754,dev_827ea73c3b9d,157.94.218.202,19.01113,72.8343,388.02,b2b_services,False,False,success,normal
txn_cc6beed6adc8,acc_4debf8e856,2026-08-08 02:07:18.202996,dev_29836dc989e0,200.57.111.204,18.3937,73.98151,194.5,food_delivery,False,False,success,normal
txn_c216b4ad7d3c,acc_6835fd80fe,2026-08-08 02:07:35.120159,dev_629bbda61d83,132.219.91.51,17.38631,78.55664,349.68,gaming,False,False,success,normal
txn_b835c4c66aa1,acc_7421568eaa,2026-08-08 02:08:35.654440,dev_d099eb500b8d,216.216.34.84,17.53368,78.49791,924.66,electronics,False,False,success,normal
txn_148c04a67716,acc_8e7a19e78d,2026-08-08 02:10:45.599204,dev_57d033b7530e,181.154.162.114,25.44886,85.19054,374.12,food_delivery,False,False,success,normal
txn_213f699b7c45,acc_c2c409f2fd,2026-08-08 02:13:22.830900,dev_37fdc0628f2c,198.93.238.102,22.55975,88.1083,415.38,b2b_services,False,False,success,normal
txn_da66d97e2116,acc_cbab037ff6,2026-08-08 02:16:27.741649,dev_f5c554f317b3,188.184.46.242,19.0821,73.01577,1426.65,ecommerce_general,True,False,success,normal
txn_1480aa6eea61,acc_4099d985b3,2026-08-08 02:24:18.423509,dev_ab655efced3f,204.152.73.224,18.4231,73.8667,811.6,gaming,False,False,success,normal
txn_b8e28622d9b2,acc_c0d89c2c82,2026-08-08 02:33:19.487903,dev_4fa10adbbb90,221.194.135.243,18.45895,73.80698,1043.84,subscription,False,False,success,normal
txn_3a80953dea77,acc_36979a8a05,2026-08-08 02:41:15.717719,dev_a1e8ecf3d5da,162.49.227.136,12.92593,77.67867,394.95,electronics,False,False,success,normal
txn_43ccf89cef63,acc_185b6c1d63,2026-08-08 02:44:18.338527,dev_f51b70450699,207.233.33.70,18.49449,73.78698,637.09,b2b_services,False,False,success,normal
txn_69f75b7faca4,acc_3755a9fb85,2026-08-08 02:46:43.986340,dev_9c10eb061dbe,138.33.211.64,13.0092,77.58984,1042.83,electronics,False,False,success,normal
txn_a6da6a618733,acc_6835fd80fe,2026-08-08 02:52:44.275824,dev_629bbda61d83,169.25.49.86,17.43259,78.35574,93.7,food_delivery,False,False,success,normal
txn_2f55c204e80a,acc_14c778d97b,2026-08-08 03:18:23.038126,dev_18ffdcf7a78e,183.55.149.198,12.99939,77.56515,145.62,gaming,False,False,success,normal
txn_3ef4622d0ac3,acc_3d6a4907e2,2026-08-08 03:18:56.867969,dev_d83a513ee737,216.10.252.142,17.28173,78.49216,840.6,electronics,False,False,success,normal
txn_64395b71e2f6,acc_00acac9c44,2026-08-08 03:22:23.227555,dev_53eb70f63c1b,217.14.17.82,25.5406,85.33357,471.49,fashion,False,False,success,normal
txn_1cf70fb28b86,acc_f602d2b897,2026-08-08 03:22:31.361522,dev_df27606f574a,222.241.16.52,12.87366,77.65832,1089.64,ecommerce_general,False,True,success,ambiguous_legit_travel
txn_edb45b70a3b7,acc_ff5deb5d7a,2026-08-08 03:31:29.273110,dev_4f55babbcf56,201.51.135.40,19.04527,72.94175,1607.97,fashion,False,False,success,normal
txn_8c77928aad2b,acc_e9540617a1,2026-08-08 03:46:11.428885,dev_a9a2f2ec03fb,150.122.18.109,28.66765,77.03203,1652.47,gifting,False,False,success,normal
txn_6cd478a66a5a,acc_31689e0ae7,2026-08-08 03:47:22.849390,dev_efaa4f780ca5,201.114.124.38,17.34193,78.63594,297.17,travel,False,False,success,normal
txn_8b31cb9253d7,acc_fb0ed94070,2026-08-08 04:04:20.065947,dev_b4f81b81fdd8,132.235.176.221,25.6231,84.96516,1232.08,subscription,False,False,success,normal
txn_da85e27429ce,acc_347dea123c,2026-08-08 04:18:49.018838,dev_61279bb1431c,118.188.213.206,13.03466,80.23041,364.21,travel,False,False,success,normal
txn_8da446d30f71,acc_4f73b4d395,2026-08-08 04:20:57.901080,dev_fbce43ba4bef,220.228.222.182,28.82765,77.21036,1364.33,electronics,False,False,success,normal
txn_e0c78451c6c9,acc_48b7760f51,2026-08-08 04:34:30.698762,dev_7b93a88dd00b,102.244.204.197,13.05642,80.29652,86.12,fashion,False,False,success,normal
txn_6fb6d2ef6580,acc_a6e3333289,2026-08-08 04:44:57.525719,dev_5f0f0d961487,143.193.160.20,22.44629,88.50777,2367.12,gifting,False,False,success,normal
txn_bd0b159fddf7,acc_3c0ba9151c,2026-08-08 04:45:57.074784,dev_b9ebb7f556a9,176.99.242.228,13.08084,80.26205,326.42,ecommerce_general,False,False,success,normal
txn_12ad5713e075,acc_16811cfec7,2026-08-08 04:49:39.771857,dev_0fcaf5daba30,155.210.175.243,18.54379,73.788,1202.85,subscription,False,False,success,normal
txn_35c312606d7f,acc_6eea3ac8f3,2026-08-08 05:03:02.021137,dev_0c0dbb8ba302,214.132.168.147,18.66407,73.89744,736.73,food_delivery,False,False,success,normal
txn_d91391a9cb2f,acc_dd103ed112,2026-08-08 05:19:19.823623,dev_acdee41fc082,170.246.224.5,28.64054,76.90744,569.31,electronics,False,False,success,normal
txn_69a546a3ec3a,acc_4e896d234e,2026-08-08 05:28:17.157632,dev_0fe3d19976ef,64.139.25.18,28.78872,77.16202,584.47,food_delivery,False,False,success,normal
txn_ebf9ed6cc75a,acc_e97580906d,2026-08-08 05:29:23.349120,dev_57e9dcf8741a,219.107.29.105,13.12965,80.3747,878.28,fashion,False,True,success,normal
txn_4d1f178a9f3d,acc_dd103ed112,2026-08-08 05:49:34.602237,dev_de5aeab67e86,213.122.104.217,28.60387,77.13288,1440.15,gifting,False,False,success,normal
txn_77aa129a5ab6,acc_90baed361b,2026-08-08 05:55:40.386552,dev_79dfcb703e5e,60.138.38.104,22.6514,88.52701,536.93,travel,False,False,success,normal
txn_2569966f4809,acc_37f2bceb1a,2026-08-08 06:03:10.384433,dev_65c88c2513be,216.109.178.239,18.67771,73.86747,887.36,ecommerce_general,False,False,success,normal
txn_c2be04286b5b,acc_6eea3ac8f3,2026-08-08 06:05:05.432861,dev_0c0dbb8ba302,158.137.123.96,18.35924,73.94955,99.27,fashion,False,False,success,normal
txn_48e3844be9d0,acc_48b7760f51,2026-08-08 06:06:58.695646,dev_7b93a88dd00b,219.218.124.1,12.99488,80.28374,1903.88,b2b_services,False,False,success,normal
txn_be9b55e02195,acc_3fc3eea556,2026-08-08 06:07:24.900638,dev_3bb3e92605a9,136.202.1.71,18.5775,73.84668,1143.48,b2b_services,False,False,success,normal
txn_658b8011a358,acc_954f9dffba,2026-08-08 06:12:36.451141,dev_88f97e2843d5,222.45.39.218,13.0409,80.2595,138.82,fashion,False,False,success,normal
txn_e9ace3cd634b,acc_3414c49dd7,2026-08-08 06:26:53.160049,dev_c094207ecee6,194.193.129.51,25.52099,85.17839,139.53,b2b_services,False,False,success,normal
txn_a39a2c8f82d8,acc_d9f0a09604,2026-08-08 06:27:02.410409,dev_3b1897848804,195.217.128.192,22.54628,88.43822,1491.37,ecommerce_general,False,False,success,normal
txn_a60962ac5814,acc_838c60a6ee,2026-08-08 06:31:19.461439,dev_a50263519266,181.174.195.255,17.54673,78.54072,592.55,gifting,False,False,success,normal
txn_121cf31c6a0c,acc_7867297300,2026-08-08 06:36:41.773178,dev_e4fe12b628b8,168.91.160.196,18.54493,73.79819,3630.49,travel,False,True,success,normal
txn_4c96d66ac1ab,acc_b6738bbcaa,2026-08-08 06:37:03.225620,dev_e36710088909,145.60.168.54,17.40151,78.30395,2247.77,ecommerce_general,False,False,success,normal
txn_c601fcef6231,acc_3e2f5be725,2026-08-08 06:41:29.864907,dev_81b1dc76e426,65.40.23.93,19.20026,73.03426,209.73,subscription,False,True,success,normal
txn_a25870471a05,acc_eb530b3be7,2026-08-08 06:41:46.411879,dev_97184444df18,147.118.58.225,12.84156,77.50788,581.49,travel,False,True,success,normal
txn_c93c7dc339e2,acc_fe772811bb,2026-08-08 06:51:23.439604,dev_97ceb78c62f0,125.148.253.12,22.64166,88.25175,1365.93,fashion,False,False,success,normal
txn_c24834b25fe6,acc_76396ac2ce,2026-08-08 06:51:45.894680,dev_67819675a653,212.153.198.44,17.42622,78.49954,161.61,gifting,False,False,success,normal
txn_1f486b816063,acc_e4057eadf3,2026-08-08 07:00:32.238400,dev_96614fac943a,197.228.3.223,25.67627,85.19819,663.8,ecommerce_general,False,False,success,normal
txn_6bef3a808dbb,acc_55ec734223,2026-08-08 07:16:49.329092,dev_a495503ec01f,5.117.195.17,28.65378,77.12674,2945.07,travel,False,False,success,normal
txn_2f2f52ca6693,acc_04a7b5d15f,2026-08-08 07:27:17.164687,dev_fda27d45bf71,135.54.34.120,18.96457,72.88154,194.56,b2b_services,False,False,success,normal
txn_e534760e9e9d,acc_94a731784b,2026-08-08 07:29:03.652565,dev_c1ddc79fe547,191.239.221.181,25.72281,85.16631,1435.75,ecommerce_general,False,False,success,normal
txn_20367f5f3c2b,acc_bb1eeba46f,2026-08-08 07:40:19.426309,dev_40a885dcc725,193.17.212.204,19.12048,72.73323,854.08,travel,False,False,success,normal
txn_a6f3f6bf3748,acc_82dbf8ef72,2026-08-08 07:40:26.015641,dev_86b0caa77dcf,161.67.169.175,25.56917,85.1848,1177.26,gaming,False,False,success,normal
txn_da9ad434d2bb,acc_1aa01eac29,2026-08-08 07:53:41.423803,dev_0f4b6483b790,114.218.26.253,19.16541,72.76209,445.09,electronics,False,False,success,normal
txn_cff1daf736d0,acc_fb343a33b1,2026-08-08 07:56:04.695603,dev_0a8a58701e49,143.111.72.66,12.96485,77.55602,493.88,food_delivery,False,False,success,normal
txn_2813c442f4d2,acc_4417007658,2026-08-08 08:04:08.576803,dev_c691184f98cc,148.78.237.151,22.62101,88.27886,1130.22,food_delivery,False,False,success,normal
txn_c178d0dcd413,acc_4e896d234e,2026-08-08 08:08:21.749264,dev_0fe3d19976ef,63.135.141.119,28.69292,77.0728,398.89,food_delivery,False,False,success,normal
txn_ce196fa3f999,acc_24c1cc6583,2026-08-08 08:15:18.630149,dev_c5488b123e51,177.103.173.185,28.62124,76.99178,322.01,b2b_services,False,False,success,normal
txn_d8e80be852f5,acc_3c0ba9151c,2026-08-08 08:22:43.111827,dev_7a3270fc2690,210.138.213.11,13.01317,80.13883,1217.87,gifting,False,False,success,normal
txn_483af540ae95,acc_1bb01c53d2,2026-08-08 08:27:22.891473,dev_4b364663e5c9,170.127.189.62,17.28738,78.49319,370.2,ecommerce_general,False,False,success,normal
txn_1e388143c62c,acc_cba615ac7c,2026-08-08 08:42:56.401080,dev_592501569a57,42.178.90.216,25.59237,85.13554,236.57,ecommerce_general,False,False,success,normal
txn_259b59aeabd8,acc_ba377b44ec,2026-08-08 08:47:02.023425,dev_691fe6e3cc22,107.35.113.241,13.13306,80.29218,647.34,electronics,False,False,success,normal
txn_b6e5619920fd,acc_dce7673363,2026-08-08 08:49:25.130978,dev_22339f92241a,201.165.146.132,22.62186,88.4117,2017.16,gifting,False,False,success,normal
txn_94c56536c4e8,acc_73102662f6,2026-08-08 08:51:43.534251,dev_b764baf1de38,170.127.119.8,28.79595,77.03486,1300.94,gaming,False,False,success,normal
txn_c8b462a85d56,acc_7244e365bd,2026-08-08 08:59:38.264748,dev_2127c7b4203f,100.6.202.213,19.06295,72.87305,799.59,electronics,False,False,success,normal
txn_581930bf1ec9,acc_9ef137a487,2026-08-08 09:03:59.322250,dev_27bca874ce76,209.4.15.169,19.19645,72.88528,226.69,fashion,False,False,success,normal
txn_1eb542c206d4,acc_94a731784b,2026-08-08 09:36:07.044391,dev_c1ddc79fe547,158.105.87.91,25.62735,85.10409,797.18,ecommerce_general,False,False,success,normal
txn_834501f358c4,acc_fbd6d6cd4e,2026-08-08 09:43:11.565633,dev_82de1552d919,90.21.106.67,13.12648,80.29489,511.8,fashion,False,False,success,normal
txn_404f87109f19,acc_43e09120a7,2026-08-08 09:46:29.825107,dev_24f450b23287,146.95.118.90,13.08996,80.34159,417.49,fashion,False,False,success,normal
txn_7dfd72ffd636,acc_2c2e57a8ee,2026-08-08 09:54:27.088867,dev_d5031dc24c9e,92.4.59.68,28.65764,77.11931,819.25,ecommerce_general,False,False,success,normal
txn_6399b0980107,acc_c2579a365a,2026-08-08 09:55:21.579633,dev_5fcb0f52b67a,99.195.150.185,25.55868,85.08651,1926.17,subscription,False,False,success,normal
txn_1da8032f4867,acc_9681181d44,2026-08-08 10:06:04.322994,dev_c4c02d6056c0,202.97.60.143,13.07272,80.25431,620.06,food_delivery,False,False,success,normal
txn_a176b20ca80a,acc_ffd46af31b,2026-08-08 10:07:20.118141,dev_912e7894b4fa,158.100.15.101,19.07997,72.80008,710.45,fashion,False,False,success,normal
txn_28151394c695,acc_88cd905bfe,2026-08-08 10:22:19.084915,dev_2531d5f34789,202.54.224.172,22.58341,88.29055,2722.41,gaming,False,False,success,normal
txn_4bc6c6872c04,acc_8399072784,2026-08-08 10:26:49.871749,dev_a530a37e743c,177.202.0.240,12.9664,77.67035,1081.84,subscription,False,False,success,normal
txn_93f78d851088,acc_7f4e0f67ff,2026-08-08 10:29:46.120416,dev_1c7d0f4bcaf2,181.247.147.6,19.09231,72.99772,271.66,fashion,False,False,success,normal
txn_260df9885071,acc_56d085d7e7,2026-08-08 10:30:24.523652,dev_dd9f7cc4742d,106.84.15.191,12.91015,77.6604,1419.17,fashion,False,False,success,normal
txn_155abb0eda35,acc_ca982f0911,2026-08-08 10:35:58.209419,dev_d939059098f8,171.65.144.43,22.59916,88.28541,3868.93,travel,False,False,success,normal
txn_18f4d6081334,acc_d80acc7c30,2026-08-08 10:43:00.951320,dev_61b3f2b78f3d,202.26.19.78,28.70855,77.0125,348.16,b2b_services,False,False,success,normal
txn_8a25d929db56,acc_b8e9d543d0,2026-08-08 10:53:11.432696,dev_65b773f9a6a0,195.135.174.29,28.65538,77.04162,301.66,gifting,False,False,success,normal
txn_6f7ca7d9e743,acc_fd1ceb28b2,2026-08-08 10:55:47.976916,dev_6ec14df57a17,122.190.66.133,28.55644,77.07791,1059.11,subscription,False,True,success,normal
txn_0a2b8eb4e134,acc_c1b9cb001e,2026-08-08 11:02:47.790592,dev_38f5b7d2c662,53.196.208.75,19.04567,72.89506,1016.32,b2b_services,False,False,success,normal
txn_cc57f31aedd8,acc_0a8a716ddd,2026-08-08 11:06:46.616470,dev_d8ecd3fc542e,8.124.90.255,19.22533,72.8991,138.91,b2b_services,False,False,success,normal
txn_cb96585e5844,acc_39869dcb5e,2026-08-08 11:06:48.113940,dev_234618833379,101.149.75.243,25.72376,85.10996,500.71,b2b_services,False,False,success,normal
txn_82770d5ed32b,acc_88f4bddaaa,2026-08-08 11:09:49.577958,dev_3db2a711a3d0,217.228.79.223,19.14428,72.74719,325.28,electronics,False,False,success,normal
txn_add589f15057,acc_6835fd80fe,2026-08-08 11:09:57.525915,dev_629bbda61d83,107.1.107.98,17.30694,78.40025,1504.42,b2b_services,False,False,success,normal
txn_f2c6ad547626,acc_3d6a4907e2,2026-08-08 11:11:10.793482,dev_8b89da63be51,12.244.111.197,28.74943,77.0996,964.46,food_delivery,False,True,success,normal
txn_58b216f18b7d,acc_11c7f2f524,2026-08-08 11:46:32.417130,dev_78a50045af9f,44.144.182.174,25.57661,85.0518,164.72,gifting,False,False,success,normal
txn_833cb04cc93d,acc_76504e7c28,2026-08-08 11:46:47.454646,dev_2a59854e9810,44.38.160.201,19.2265,72.80758,1162.4,electronics,False,False,success,normal
txn_bc8efdb5b1a4,acc_5cd50e5a75,2026-08-08 11:47:41.073276,dev_08a4dcc8c0c5,87.121.28.61,28.61117,77.08146,3559.52,fashion,False,False,success,normal
txn_782f4f5892c5,acc_fe772811bb,2026-08-08 11:48:12.371641,dev_cdfd5fbdf750,132.233.98.78,22.66444,88.15235,318.64,subscription,False,False,success,normal
txn_5f1fe4076627,acc_73102662f6,2026-08-08 11:48:16.930593,dev_b764baf1de38,167.178.224.14,28.80585,77.16315,2216.78,ecommerce_general,False,False,success,normal
txn_cd9cd72be9df,acc_7244e365bd,2026-08-08 11:48:50.945879,dev_2127c7b4203f,212.62.216.199,19.02732,72.84135,785.67,ecommerce_general,False,False,success,normal
txn_b455b13843db,acc_e4057eadf3,2026-08-08 11:56:01.116553,dev_96614fac943a,157.227.187.108,25.59302,85.05554,3090.51,fashion,False,False,success,normal
txn_b371990688f2,acc_d234a89b28,2026-08-08 12:11:45.760840,dev_648f97361132,223.112.41.156,12.95044,77.45114,1250.83,gifting,False,False,success,normal
txn_ec46d90dc178,acc_e1d3ebb2b0,2026-08-08 12:12:47.569279,dev_a62a51a91371,184.172.174.129,19.10858,72.86257,3339.29,electronics,False,True,success,ambiguous_legit_travel
txn_933a65a722fa,acc_88cd905bfe,2026-08-08 12:18:28.128396,dev_2531d5f34789,212.150.28.197,22.50938,88.39345,205.17,b2b_services,False,False,success,normal
txn_39bff7754fd9,acc_928e58d349,2026-08-08 12:36:35.121145,dev_1f0d52b17eec,53.110.8.217,28.67307,77.15409,170.48,ecommerce_general,False,False,success,normal
txn_0ececa8a63e7,acc_1a67c219c6,2026-08-08 12:40:14.475897,dev_330b0296f271,136.65.71.24,28.53528,77.02278,2565.21,travel,False,False,success,normal
txn_3d1b73466d22,acc_19f97af2d0,2026-08-08 12:42:45.992866,dev_697c7e72741f,81.74.139.105,28.8574,77.19874,730.88,electronics,False,False,success,normal
txn_643b71026e78,acc_cb9b0a4351,2026-08-08 12:46:21.528096,dev_a508f87ecc97,186.130.225.66,18.51674,73.94112,30.94,b2b_services,False,False,success,normal
txn_0a7ef0dd5b6e,acc_4e896d234e,2026-08-08 12:54:57.880515,dev_0fe3d19976ef,2.155.136.113,28.64611,77.10752,175.37,ecommerce_general,False,False,success,normal
txn_89e86bfaa267,acc_a2ec546f76,2026-08-08 12:58:23.628762,dev_9c27702fb182,63.119.124.247,17.34974,78.30481,608.32,subscription,False,False,success,normal
txn_b00fc4906bc6,acc_0dc429703c,2026-08-08 13:00:53.335018,dev_899c7cfdf106,196.245.109.148,18.54213,73.80725,3348.44,b2b_services,False,False,success,normal
txn_cdeef8bccf75,acc_a6565f3058,2026-08-08 13:10:44.682991,dev_19d3b85bb2e2,214.95.69.189,12.8982,77.55423,1087.9,gaming,False,False,success,normal
txn_a50051294c38,acc_14c52309be,2026-08-08 13:12:22.905736,dev_a2048964e73f,156.136.148.211,28.59752,76.88747,2620.02,gaming,False,True,success,normal
txn_bc4f8a1b4fa7,acc_38e217f3ef,2026-08-08 13:17:56.887401,dev_6777b9828fcb,91.165.189.132,19.19295,72.90315,81.23,food_delivery,False,False,success,normal
txn_ffe4426e9486,acc_d0522cdfd1,2026-08-08 13:25:25.595382,dev_80f3eb092ce4,38.251.146.66,12.89161,77.68303,368.16,subscription,False,False,success,normal
txn_b63be6519118,acc_ff5deb5d7a,2026-08-08 13:25:34.148605,dev_4f55babbcf56,175.218.164.61,18.98628,72.76111,341.7,food_delivery,False,False,success,normal
txn_9b586985fec4,acc_495fb93e35,2026-08-08 13:26:10.614107,dev_ef7fb5ea5f96,201.91.203.58,28.72647,77.02885,212.61,gifting,False,False,success,normal
txn_a5d4e3afabfe,acc_eb530b3be7,2026-08-08 13:30:53.351697,dev_3d03a8fc9537,185.60.76.71,17.36482,78.53409,4812.46,food_delivery,False,False,success,normal
txn_6510e685a9d3,acc_8bb363d5b8,2026-08-08 13:41:42.914832,dev_839ae7454831,100.16.210.38,25.63641,84.92715,568.97,gifting,False,False,success,normal
txn_5e8cc041f87a,acc_c0d89c2c82,2026-08-08 13:51:10.849154,dev_4fa10adbbb90,118.58.255.26,18.41386,73.88774,161.11,ecommerce_general,False,False,success,normal
txn_a1f1ba6e1cf5,acc_4e896d234e,2026-08-08 14:00:19.769783,dev_0fe3d19976ef,42.141.161.91,28.56458,77.10499,596.66,travel,False,False,success,normal
txn_917e21764129,acc_bb1eeba46f,2026-08-08 14:01:40.675681,dev_40a885dcc725,164.216.230.213,19.00978,72.77246,2187.94,gaming,False,False,success,normal
txn_f9fbefbcbfd1,acc_0b425f881f,2026-08-08 14:02:07.583690,dev_b4925ed488a8,117.5.27.148,12.9133,77.55226,148.67,gifting,False,False,success,normal
txn_be0efc8ea6f7,acc_de6f0e9d71,2026-08-08 14:04:36.329260,dev_b45061ffb780,183.75.98.31,13.15301,80.34955,179.76,electronics,False,False,success,normal
