transaction_id,account_id,timestamp,device_id,velocity_1h,velocity_24h,device_velocity_1h,ip_velocity_1h,device_distinct_accounts_before,amount_zscore,geo_jump_km,implied_speed_kmh,account_age_days,is_unusual_hour,is_new_device_for_account,is_new_geo,status_failed,label
txn_354e9bdc076b,acc_366942ef92,2026-08-11 23:50:10.070472,dev_8a5e5abd9feb,0,5,0,0,1,-0.09785229608603944,1.348903916384607,0.2904366591447015,107.53660120408564,0,0,0,0,normal
txn_f82555560c00,acc_dba471900d,2026-08-11 23:57:59.510340,dev_676155f85687,0,0,0,0,1,3.092863826400796,6.9027030085369745,0.15528707426542823,29.31642612539352,0,0,0,0,normal
txn_2ac8bd864d8d,acc_2138e4c9c3,2026-08-12 00:04:15.558430,dev_a8890d51e78d,0,2,0,0,1,-0.5533835314134007,15.452243018126843,0.9204179791183104,82.15558176622685,1,0,0,0,normal
txn_007d96782f95,acc_8c9f2a5dba,2026-08-12 00:25:22.361308,dev_aa5d76859fa1,0,1,0,0,1,-1.0578858600393668,8.690588546588813,3.6667457510831887,165.27879641398147,1,0,0,0,normal
txn_69de22504e59,acc_8846bc188c,2026-08-12 00:35:45.031245,dev_572b14f0ad0a,0,0,0,0,1,-1.2609438646647422,20.1734506263545,0.526669447122424,306.3307306284259,1,0,0,0,normal
txn_462e865c1c59,acc_21aff4c642,2026-08-12 00:36:42.894304,dev_958b93a59988,0,2,0,0,1,-0.21042929932721885,10.226510659558324,7.270125781895747,178.40254948747685,1,0,0,0,normal
txn_8869c0335ec5,acc_086c5ceb74,2026-08-12 00:40:10.727639,dev_b99d9645e4c8,0,0,0,0,1,0.8606403246519868,12.665504459599504,0.30822760340257604,165.0794583678241,1,0,0,0,normal
txn_90289bff3967,acc_new_77c61b7667,2026-08-12 00:40:34.691112,dev_12ec478464a3,0,0,0,0,1,-0.6987590512272871,14.680193168503491,0.5547317842251366,1.8961617908796298,1,0,0,0,normal_new_account
txn_71cb7af566f8,acc_e2785beb2a,2026-08-12 00:44:18.321902,dev_57a09f5c69d8,0,1,0,0,1,-0.5935884537638161,9.694428570232283,0.47346053655525977,273.6394315927315,1,0,0,0,normal
txn_b6413c3d5f91,acc_e2f9ca0a06,2026-08-12 00:48:02.625460,dev_44f064aa3fa6,0,0,0,0,1,-0.7141135421168968,7.1310681967976945,0.15534198685889455,148.44789215618056,1,0,0,0,normal
txn_e73d0066ae79,acc_c91ee29e2d,2026-08-12 00:52:02.283975,dev_f4fad459faca,0,1,0,0,1,0.8984690284454909,12.130325127616404,0.7583423033650598,254.3267831103125,1,0,0,0,normal
txn_8d8b4b1db263,acc_9152affa20,2026-08-12 00:52:14.424291,dev_db8af5f5dcd3,0,0,0,0,1,-0.8586539066310053,7.106204468994261,0.07183466949857578,134.45939773582177,1,0,0,0,normal
txn_8b295aadff02,acc_fc2e032e05,2026-08-12 01:05:05.847690,dev_c3b4f45cec78,0,1,0,0,1,-0.38389367837542454,25.878685649638918,1.1512890771631756,251.39671282032407,1,0,0,0,normal
txn_42afd1df17f1,acc_f4ceccae61,2026-08-12 01:18:47.176672,dev_df043e909c73,0,1,0,0,1,-1.0770018578670855,9.955981135917082,1.6838997384776353,179.26907242631944,1,0,0,0,normal
txn_80f639397766,acc_a8467ee2af,2026-08-12 01:26:26.357979,dev_d563093a3e18,0,0,0,0,1,-0.558738780918474,14.848052174158143,0.36617503978874516,42.58635637634259,1,0,0,0,normal
txn_84888f67b7d5,acc_eafc6771e3,2026-08-12 01:28:48.543556,dev_0eb6ed0406a2,0,0,0,0,1,-0.48060102303486146,9.702682238168101,0.4040342633820261,305.6784109286574,1,0,0,0,normal
txn_84cfdc8d8514,acc_84c4230f75,2026-08-12 01:31:38.211464,dev_b5bb06c82c44,0,1,0,0,1,-0.35460961671008523,8.464849282209201,2.238946583396105,263.76988606534724,1,0,0,0,normal
txn_ef5a5de02627,acc_8ba8a62c99,2026-08-12 01:47:47.860816,dev_715702f98ab3,0,1,0,0,1,-0.3358253413245168,19.666580358275183,1.8599337131808016,274.8999087908102,1,0,0,0,normal
txn_7cc83f7ee288,acc_bb259e8138,2026-08-12 01:51:17.648512,dev_29ad26e9995b,0,0,0,0,1,-0.8280977193066434,27.231918552687894,0.5441254622959527,30.12998406618056,1,0,0,0,normal
txn_11407dea0084,acc_dcfbde2ebb,2026-08-12 01:52:41.919573,dev_766e9d69f301,0,0,0,0,1,1.970962620212845,9.611595046325286,0.20532969721390285,312.5996096943055,1,0,0,0,normal
txn_6e58cc3b7d29,acc_fd98ba6a71,2026-08-12 01:59:30.942383,dev_e6193a90c324,0,0,0,0,1,-0.46959180949013546,30.22448439204096,0.3192091201678839,156.32872630097222,1,0,0,0,normal
txn_2418674c57c8,acc_cacbc81729,2026-08-12 02:02:37.650557,dev_3672d8ebed2a,0,0,0,0,1,-1.0176012622164399,20.710703666516913,0.3957026695416653,111.21529836179397,1,0,0,0,normal
txn_d4cd730dc2ab,acc_315eb45f38,2026-08-12 02:13:13.346172,dev_e2ee8b24c1b2,0,1,0,0,1,-0.2613223761140416,12.813579175863248,0.6924776438580125,315.56278632223376,1,0,0,0,normal
txn_10d91f03a856,acc_dd00c3fcb5,2026-08-12 02:15:09.835147,dev_e2292c13e15b,0,1,0,0,1,0.3246035132807167,15.332005067530787,1.0820692140573631,313.73136317214124,1,0,0,0,normal
txn_8959cc57e04e,acc_082eaa9893,2026-08-12 02:16:57.089122,dev_e736884a6da9,0,0,0,0,1,-1.041824898474438,7.42865291220403,0.11666757351786604,366.53711151133103,1,0,0,0,normal
txn_133003c9c3d8,acc_c46d72161e,2026-08-12 02:28:36.321030,dev_a304a6075b06,0,0,0,0,1,-1.2071918537430288,8.2774431888696,0.09549205050838179,166.76474010921297,1,0,0,0,normal
txn_f2258fb1258a,acc_8c9f2a5dba,2026-08-12 02:28:40.852112,dev_aa5d76859fa1,0,2,0,0,1,-0.5983267792116133,26.108273029951697,12.703912919241644,165.36442709458333,1,0,0,0,normal
txn_d5c58f78dc09,acc_a7b6a56b36,2026-08-12 02:33:04.933324,dev_5d6df758dea9,0,0,0,0,1,-1.2824500591251684,14.15247412265816,0.16467545095535488,218.1492956015162,1,0,0,0,normal
txn_c352f2bc5feb,acc_af0138a319,2026-08-12 02:33:38.677790,dev_17e59bc05fd6,0,1,0,0,1,-0.4186920105528114,5.1167310780019815,0.21729313954495108,269.6225911160648,1,0,0,0,normal
txn_b59e96c4cd8a,acc_3bda81577c,2026-08-12 02:50:52.138611,dev_069d79953c61,0,1,0,0,1,-0.6061281940647522,16.840033597597927,0.8673322644719915,182.276410291875,1,0,0,0,normal
txn_6a4fe9ac00d1,acc_0fb2e08255,2026-08-12 02:52:50.858052,dev_6de5bafda58b,0,1,0,0,1,8.204692725299038,8.32676121283797,0.9796649573880363,82.57989384162038,1,0,0,0,normal
txn_b73e5826dfde,acc_e28cd823a5,2026-08-12 02:56:01.411028,dev_5906957e1d16,0,2,0,0,1,2.1708819608023515,1.9583912870441378,0.13261284453994865,243.3873749990509,1,0,0,0,normal
txn_2d4224a8bec8,acc_e7ba72a343,2026-08-12 02:58:01.502931,dev_101b62e457d3,0,0,0,0,1,0.9897134510562229,14.161526582406992,0.0867422966782626,318.3849610476273,1,0,0,0,normal
txn_7ca1113a9989,acc_cfcb36add0,2026-08-12 03:12:04.860240,dev_832d73d3c1a8,0,1,0,0,1,-0.7118472093218884,6.7461988190376045,0.4165166915972266,290.2217566273958,1,0,0,0,normal
txn_6a0df30f167c,acc_607d0ca80d,2026-08-12 03:14:31.495329,dev_52ba975e7e09,0,1,0,0,1,-0.723130856774927,9.86235621185626,0.4468740459436869,228.64877771475693,1,0,0,0,normal
txn_36606632b5e7,acc_7276a2b9ed,2026-08-12 03:18:18.358965,dev_0af57434d7e1,0,0,0,0,1,-0.5436794107042705,12.051789469259521,0.1420059861808747,211.37400504047451,1,0,0,0,normal
txn_20165875ae9e,acc_b55fddbf32,2026-08-12 03:18:36.360478,dev_a59078cc72df,0,0,0,0,1,0.17520929203583538,7.0161987621322055,0.23794033120333088,310.2986046723611,1,0,0,0,normal
txn_40d62db08209,acc_d003ff6022,2026-08-12 03:24:55.011849,dev_ef2fb453d7e3,0,3,0,0,1,-0.27003583839124984,16.997103437891287,1.4665677120812088,321.5588687950231,1,0,0,0,normal
txn_a716f76910c7,acc_2138e4c9c3,2026-08-12 03:26:45.000597,dev_67f364326212,0,2,0,0,1,-0.6612326671225124,8.9785662486895,2.660438072052119,82.29620030982639,1,0,1,0,normal
txn_4292bf17d13f,acc_7d1e5d26d6,2026-08-12 03:29:11.681301,dev_1d49bb3fd133,0,2,0,0,1,0.6841574479510644,14.195853328989807,2.0832082072196463,198.6109937819676,1,0,0,0,normal
txn_d809ba247ee6,acc_21aff4c642,2026-08-12 03:30:31.866398,dev_958b93a59988,0,3,0,0,1,-0.11663580141553347,7.921731592964522,2.7345200924527737,178.52325518300924,1,0,0,0,normal
txn_10b1da435883,acc_8f97558afc,2026-08-12 03:36:17.186195,dev_ef27cf00fac4,0,0,0,0,1,-0.6866069885612517,28.822501465777275,0.20511809083152127,160.39987835708334,1,0,0,0,normal
txn_f657e83adf21,acc_71e884d2f3,2026-08-12 03:39:08.412369,dev_29cdfcbdeb5b,0,0,0,0,1,-0.5379922679899554,8.702256971515563,0.3258418132647282,71.38438226787036,1,0,0,0,normal
txn_5439f323d16c,acc_861e84107a,2026-08-12 03:39:18.593074,dev_4565a2425980,0,1,0,0,1,-0.5206170099601386,464.5043811671812,59.30681239758969,377.82024021912036,1,0,0,0,normal
txn_f552c39401d5,acc_8f8c4798cc,2026-08-12 03:40:10.506427,dev_1e8d7c48da02,0,0,0,0,1,-0.6339121224628347,7.689308903518622,0.22570266172143053,125.76852824604167,1,0,0,0,normal
txn_2dc929a95c31,acc_2ee0383fb3,2026-08-12 03:42:10.143575,dev_89dd7a49a547,0,0,0,0,0,0.0,0.0,0.0,101.94816368539352,1,1,0,0,ambiguous_legit_payroll
txn_b30941e10dcc,acc_2ee0383fb3,2026-08-12 03:42:59.933630,dev_89dd7a49a547,1,1,1,0,1,0.0,1.7013058093667588,123.01052717697002,101.94873995917824,1,0,0,0,ambiguous_legit_payroll
txn_415b73ad804f,acc_2ee0383fb3,2026-08-12 03:45:14.485260,dev_89dd7a49a547,2,2,2,0,1,0.0,0.646706939107542,17.302986078928594,101.95029726971066,1,0,0,0,ambiguous_legit_payroll
txn_49b8f9ad2298,acc_2ee0383fb3,2026-08-12 03:47:32.856210,dev_89dd7a49a547,3,3,3,0,1,1.8381728354995706,5.27267787183366,137.1793742732935,101.95189878533564,1,0,0,0,ambiguous_legit_payroll
txn_911e60ada608,acc_a9c434d887,2026-08-12 03:47:34.318381,dev_7ec2198e3934,0,0,0,0,1,-0.684278737057541,3.290568181761408,0.03838914592737197,101.55657718518518,1,0,0,0,normal
txn_1513f6626069,acc_2ee0383fb3,2026-08-12 03:48:21.459101,dev_89dd7a49a547,4,4,4,0,1,-1.875757623460965,5.987906429466101,443.5222412197242,101.9524613187963,1,0,0,0,ambiguous_legit_payroll
txn_c452ab3e9375,acc_2ee0383fb3,2026-08-12 03:49:12.701583,dev_89dd7a49a547,5,5,5,0,1,0.37863157319757096,3.7576735863994273,263.99238255160896,101.95305440307871,1,0,0,0,ambiguous_legit_payroll
txn_e61aa837aebc,acc_2ee0383fb3,2026-08-12 03:50:07.278835,dev_89dd7a49a547,6,6,6,0,1,-0.026012246094951338,7.132622959062726,470.4788480853857,101.95368608423612,1,0,0,0,ambiguous_legit_payroll
txn_6644284b6e64,acc_2ee0383fb3,2026-08-12 03:50:39.028723,dev_89dd7a49a547,7,7,7,0,1,-0.6949148504646171,3.4101398081213623,386.66288552693175,101.95405355979167,1,0,0,0,ambiguous_legit_payroll
txn_0dee7b2e0ef2,acc_2ee0383fb3,2026-08-12 03:51:18.677186,dev_89dd7a49a547,8,8,8,0,1,0.6495092708008093,6.052750117354902,549.5774305923951,101.95451245403935,1,0,0,0,ambiguous_legit_payroll
txn_e2522374b436,acc_2ee0383fb3,2026-08-12 03:51:22.462473,dev_89dd7a49a547,9,9,9,0,1,1.1820168569962828,3.018050334377461,2870.3190019036497,101.95455626523147,1,0,0,0,ambiguous_legit_payroll
txn_813c078bb0b2,acc_2ee0383fb3,2026-08-12 03:51:35.600919,dev_89dd7a49a547,10,10,10,0,1,1.2790676724461734,1.0651371492659407,291.8529129972743,101.9547083305787,1,0,0,0,ambiguous_legit_payroll
txn_f4cb840a5dd1,acc_2ee0383fb3,2026-08-12 03:52:26.610226,dev_89dd7a49a547,11,11,11,0,1,0.35939080475874075,1.588785725901925,112.12911818713651,101.95529871607638,1,0,0,0,ambiguous_legit_payroll
txn_8b9e8633dd3d,acc_2ee0383fb3,2026-08-12 03:53:13.526140,dev_89dd7a49a547,12,12,12,0,1,1.195106190553915,4.817769187721487,369.68200333467564,101.95584172434027,1,0,0,0,ambiguous_legit_payroll
txn_70a1c2847cc8,acc_2ee0383fb3,2026-08-12 03:53:25.440761,dev_89dd7a49a547,13,13,13,0,1,-1.9319138526434505,3.887797385736381,1174.6970876078199,101.9559796250463,1,0,0,0,ambiguous_legit_payroll
txn_1fac30797ba3,acc_2ee0383fb3,2026-08-12 03:53:43.023374,dev_89dd7a49a547,14,14,14,0,1,-1.0312570773418301,0.35276563938413746,72.22796189524816,101.95618312751157,1,0,0,0,ambiguous_legit_payroll
txn_7ff9ad2d3993,acc_2ee0383fb3,2026-08-12 03:53:56.587349,dev_89dd7a49a547,15,15,15,0,1,-1.144686650630139,4.445834236054107,1179.9640776243534,101.95634011796297,1,0,0,0,ambiguous_legit_payroll
txn_5c4d633086ac,acc_2ee0383fb3,2026-08-12 03:54:55.752918,dev_89dd7a49a547,16,16,16,0,1,0.0961319702068735,6.599351726688557,401.54547007024985,101.9570249046412,1,0,0,0,ambiguous_legit_payroll
txn_aba8281e5f2d,acc_2ee0383fb3,2026-08-12 03:55:19.489829,dev_89dd7a49a547,17,17,17,0,1,0.7453899665056313,6.2806869378999615,952.544877319541,101.95729963740742,1,0,0,0,ambiguous_legit_payroll
txn_27d8879587ab,acc_2ee0383fb3,2026-08-12 03:55:32.382550,dev_89dd7a49a547,18,18,18,0,1,-0.4034640391466793,1.5598008093446678,435.5390079131321,101.95744885871528,1,0,0,0,ambiguous_legit_payroll
txn_b70a3472d72b,acc_2ee0383fb3,2026-08-12 03:56:01.039227,dev_89dd7a49a547,19,19,19,0,1,1.9052964530749752,5.934303340160202,745.4978825554941,101.95778053321759,1,0,0,0,ambiguous_legit_payroll
txn_c28c97ad2c16,acc_2ee0383fb3,2026-08-12 03:58:09.252101,dev_89dd7a49a547,20,20,20,0,1,-0.37945377441116823,6.391726463012403,179.46883607682526,101.95926447851853,1,0,0,0,ambiguous_legit_payroll
txn_7fd5442816da,acc_2ee0383fb3,2026-08-12 03:58:44.542401,dev_89dd7a49a547,21,21,21,0,1,-1.0504847341651988,6.621606579223477,675.4769351692821,101.9596729310648,1,0,0,0,ambiguous_legit_payroll
txn_2bd3585245a8,acc_2ee0383fb3,2026-08-12 03:59:08.238124,dev_89dd7a49a547,22,22,22,0,1,-0.21665762655502327,5.956651786705805,904.971181176489,101.95994718711806,1,0,0,0,ambiguous_legit_payroll
txn_809e43e004c0,acc_2ee0383fb3,2026-08-12 04:00:48.191330,dev_89dd7a49a547,23,23,23,0,1,1.133621765704821,1.8057448034767694,65.0372464542695,101.96110405292823,1,0,0,0,ambiguous_legit_payroll
txn_47b44eaef422,acc_4b7a517d1a,2026-08-12 04:01:08.953692,dev_3198947b0b4c,0,0,0,0,1,-0.7824179674846768,17.681809254358615,0.17836359016434797,35.05440276431713,1,0,0,0,normal
txn_aec2d529d9c5,acc_2ee0383fb3,2026-08-12 04:01:20.885468,dev_89dd7a49a547,24,24,24,0,1,-0.7101151109824467,2.5182732875332796,277.29080470388317,101.96148245730323,1,0,0,0,ambiguous_legit_payroll
txn_ffb2728ddb79,acc_2ee0383fb3,2026-08-12 04:02:52.299058,dev_89dd7a49a547,25,25,25,0,1,-0.024490262621369933,1.499444466346738,59.05030180795062,101.96254048496527,1,0,0,0,ambiguous_legit_payroll
txn_9008c3a6cc66,acc_2ee0383fb3,2026-08-12 04:03:15.371636,dev_89dd7a49a547,26,26,26,0,1,0.24999061395396482,2.2242869085263957,347.0541033903981,101.96280752869212,1,0,0,0,ambiguous_legit_payroll
txn_0300cf351056,acc_2ee0383fb3,2026-08-12 04:03:51.827779,dev_89dd7a49a547,27,27,27,0,1,0.9601498861826328,1.7196128278909955,169.8096855832386,101.96322947479166,1,0,0,0,ambiguous_legit_payroll
txn_da4465dafb6c,acc_2ee0383fb3,2026-08-12 04:05:59.450095,dev_89dd7a49a547,28,28,28,0,1,0.3334493203207009,2.1268060296237414,59.99343960068449,101.96470658493055,1,0,0,0,ambiguous_legit_payroll
txn_1edbf14a5cb6,acc_2ee0383fb3,2026-08-12 04:07:59.145574,dev_89dd7a49a547,29,29,29,0,1,-0.017660759203957085,5.468686142977853,164.4779759369213,101.96609194927083,1,0,0,0,ambiguous_legit_payroll
txn_30e35c1221a4,acc_2ee0383fb3,2026-08-12 04:08:35.568328,dev_89dd7a49a547,30,30,30,0,1,-0.23971432197688755,1.8420158131769016,182.06357837292717,101.9665135089236,1,0,0,0,ambiguous_legit_payroll
txn_5c1c74ebb25d,acc_2ee0383fb3,2026-08-12 04:09:58.847446,dev_89dd7a49a547,31,31,31,0,1,0.4283280174464327,3.56900517347298,154.28139650209468,101.96747738760418,1,0,0,0,ambiguous_legit_payroll
txn_fa04f6a084d2,acc_2ee0383fb3,2026-08-12 04:10:12.548198,dev_89dd7a49a547,32,32,32,0,1,-0.7214594277482166,0.8925803239941302,234.53378080114646,101.96763596112268,1,0,0,0,ambiguous_legit_payroll
txn_9b77f2906a6b,acc_2ee0383fb3,2026-08-12 04:11:24.671346,dev_89dd7a49a547,33,33,33,0,1,1.484420593312884,3.720796348862708,185.7221603236973,101.96847071978009,1,0,0,0,ambiguous_legit_payroll
txn_cdcd0f118efd,acc_2ee0383fb3,2026-08-12 04:11:43.864396,dev_89dd7a49a547,34,34,34,0,1,-0.8275956263779461,2.253995840365201,422.7772566275149,101.9686928615625,1,0,0,0,ambiguous_legit_payroll
txn_6d05ef332c61,acc_88fb6064bd,2026-08-12 04:13:59.214555,dev_ad89014de0eb,0,0,0,0,1,-0.9084750125923652,16.49681082566738,0.2806869063083349,187.29878040746527,1,0,0,0,normal
txn_88656bce1b04,acc_ae8cf61a09,2026-08-12 04:17:27.827510,dev_60ef149bd18a,0,0,0,0,1,-1.079438774087256,10.15668651983829,0.09855162925051578,122.71305201571761,1,0,0,0,normal
txn_d29a7b63d7df,acc_b4506a7a4b,2026-08-12 04:19:08.365327,dev_fc67acbd3ffc,0,1,0,0,1,0.2919944178294576,16.90077365960068,1.342778390886972,272.5537649595139,1,0,0,0,normal
txn_423557396f47,acc_eafc6771e3,2026-08-12 04:20:32.834820,dev_0eb6ed0406a2,0,1,0,0,1,-0.28042642355195596,19.498016211232308,6.812002549429907,305.79767355902777,1,0,0,0,normal
txn_8fa1946fb1c8,acc_bc1e0f03cb,2026-08-12 04:25:11.254899,dev_2779f6b5e93f,0,0,0,0,1,-1.0004513624901292,14.832500867741883,0.14858412103477728,259.2061686878819,1,0,0,0,normal
txn_4b235fb58d5b,acc_6be0adfb1d,2026-08-12 04:31:23.414732,dev_251df74c0cc2,0,0,0,0,1,-0.997680425860133,19.245610127512144,0.7341298511282763,43.625482037650464,1,0,0,0,normal
txn_ca129fe537aa,acc_63a3a4521a,2026-08-12 04:33:46.104244,dev_c9a438d7b743,0,1,0,0,1,0.45377694099373844,12.759328020541021,1.2523354375591034,250.05775325881942,1,0,0,0,normal
txn_84cc859ab13f,acc_1b0ce44c08,2026-08-12 04:38:40.863291,dev_9ff307a46079,0,0,0,0,1,2.5561733428382887,5.66852581293262,0.18468242122365164,234.12294634372685,1,0,0,0,normal
txn_4f3919e9de97,acc_9fd723395e,2026-08-12 04:43:05.243797,dev_6466a4a13779,0,0,0,0,1,-0.2724179825059234,8.952469617040855,0.16357635359086847,45.20765936106481,1,0,0,0,normal
txn_6b6b1832668a,acc_328f5a190f,2026-08-12 04:43:38.819434,dev_ce807f532605,0,0,0,0,1,-1.0393256020734174,19.23343477959095,0.5115965853203797,187.37910110260415,1,0,0,0,normal
txn_62e0a082510e,acc_3c0838c1b8,2026-08-12 04:44:10.542056,dev_a413b37823cb,0,1,0,0,1,0.3437361002386005,10.52906062071889,0.60912504760084,96.30551394158564,1,0,0,0,normal
txn_f55132ed3a75,acc_19422c6bf0,2026-08-12 04:58:08.510611,dev_ac453a75ba4a,0,0,0,0,1,-0.9941552540404437,7.81391550089152,0.05136674799553947,346.11115414134264,1,0,0,0,normal
txn_c274523758fa,acc_3feba74f40,2026-08-12 05:03:58.655830,dev_6565dd53cbe2,0,0,0,0,1,4.203465460125759,19.175168085617813,0.24513036286005843,364.61156092225696,0,0,0,0,normal
txn_b898633d0c04,acc_d44bc33e55,2026-08-12 05:11:07.350100,dev_df69fd391310,0,0,0,0,1,1.7029040056877494,25.751540677649988,0.11580730790865254,225.58826823579864,0,0,0,0,normal
txn_f294833b93ba,acc_2650500c7a,2026-08-12 05:22:09.720181,dev_dbf7465cd2e5,0,0,0,0,1,0.0,41.98858795114436,0.26200856842841513,99.91430841534722,0,0,0,0,normal
txn_8079d7e87a63,acc_ef9bcb490c,2026-08-12 05:29:27.944308,dev_379259059e42,0,0,0,0,1,0.05517275001705113,14.895136540547119,0.22724351667889067,101.63865816152777,0,0,0,0,normal
txn_4755422a1a6b,acc_d67954c78e,2026-08-12 05:35:41.147634,dev_d8503b44b197,0,0,0,0,1,-0.9781635092440302,14.831611565800797,0.07341396185412605,279.02458489569443,0,0,0,0,normal
txn_b610bb91f076,acc_934e48aff6,2026-08-12 05:47:33.536460,dev_ee1f06f21a85,0,0,0,0,1,-0.5422801665874187,18.96535538605675,0.08362641979261587,241.1265879134259,0,0,0,0,normal
txn_530a2b064a2d,acc_d9a13aa019,2026-08-12 05:50:30.323397,dev_fa0c7e52ac0f,0,0,0,0,1,-0.12548346957012152,18.20711757023409,0.12812354780877797,32.85621695306713,0,0,0,0,normal
txn_e6aaa891cc14,acc_974845031a,2026-08-12 05:53:18.723213,dev_b5a245b45b63,0,0,0,0,1,0.0,12.995929499009359,0.060236355631034064,244.0177853783449,0,0,0,0,normal
txn_96f877c1c444,acc_934e48aff6,2026-08-12 06:05:23.619226,dev_ee1f06f21a85,1,1,1,0,1,-0.6522716972259018,11.930563065310048,40.13710752081786,241.13897313062498,0,0,0,0,normal
txn_ae3d07168ebb,acc_934e48aff6,2026-08-12 06:08:16.797145,dev_e6b5df040d39,2,2,0,0,1,-0.003560499556630104,12.111140193128909,251.7648031979416,241.1409775046875,0,0,0,0,normal
txn_7f09c64e6256,acc_e35aec91a9,2026-08-12 06:16:42.673096,dev_6f25b10ecc0b,0,0,0,0,1,3.2945757211907147,22.93961118570751,0.4380080559894437,204.51447928736113,0,0,0,0,normal
txn_6e51f6387b70,acc_c97c8d5385,2026-08-12 06:26:25.623580,dev_c7543edc7ac6,0,1,0,0,1,-0.3384999450927809,30.180457764808448,1.2672166683282848,55.961359719004626,0,0,0,0,normal
txn_6f2066a32a19,acc_9fd723395e,2026-08-12 06:27:00.972266,dev_6466a4a13779,0,1,0,0,1,-0.7056458647739071,4.068531228328202,2.3488374285050235,45.279832144270834,0,0,0,0,normal
txn_54947f8e311e,acc_88fb6064bd,2026-08-12 06:28:06.731053,dev_ad89014de0eb,0,1,0,0,1,-0.9961609750527287,26.574895077075574,11.888092717951961,187.39192295952546,0,0,0,0,normal
txn_f4b6adad32b6,acc_5a97279685,2026-08-12 06:30:50.908447,dev_7f66865dd9b7,0,2,0,0,1,-0.9652560710826733,21.922367069703064,1.2493098689914903,293.40381539996525,0,0,0,0,normal
txn_ae1f955af383,acc_7b2934248f,2026-08-12 06:33:15.636524,dev_41fd93269bc6,0,1,0,0,1,0.897488571149148,4.463984502207003,0.5249377228015578,53.049853976875,0,0,0,0,normal
txn_577fbf381708,acc_41388413c4,2026-08-12 06:33:40.235217,dev_4cfddf5028b6,0,0,0,0,1,-0.8352922096402643,3.3481551631760453,0.04688584208098059,220.58308464706016,0,0,0,0,normal
txn_98bfbda1a49e,acc_8c9f2a5dba,2026-08-12 06:40:36.050376,dev_e93e700acd86,0,3,0,0,1,-0.18416182858130342,25.25922977134446,6.016012862591192,165.53937151893518,0,0,0,0,normal
txn_68426c94288a,acc_0f3683a1a1,2026-08-12 06:41:28.356938,dev_3f996380ddfa,0,0,0,0,1,-0.838532902076509,14.678771067966215,0.29649910741793456,324.0302931175347,0,0,0,0,normal
txn_17632ab5ac78,acc_130ba1e2ec,2026-08-12 06:43:41.847919,dev_052c8bcdadf6,0,0,0,0,1,-0.628460791385903,7.415557699076446,0.2960213103260971,328.9863722660532,0,0,0,0,normal
txn_afb2f40892e6,acc_453c737a93,2026-08-12 06:44:44.634309,dev_cb84683e7993,0,0,0,0,1,-0.5972518969081025,16.08730677119101,0.12476002914636063,77.99965202834491,0,0,0,0,normal
txn_9d0766130015,acc_e35aec91a9,2026-08-12 06:49:24.179116,dev_b3cd58981997,1,1,0,0,1,-0.267998934420736,16.937492414831276,31.08579431909803,204.5371819033333,0,0,0,0,normal
txn_550cc0ad640d,acc_f2bc754c9a,2026-08-12 06:58:25.785109,dev_677a21b0a7c7,0,1,0,0,1,0.9833051585603965,889.629901122296,48.052914399882404,222.2672066613889,0,0,0,0,normal
txn_5b4d46f16d5d,acc_a803f49805,2026-08-12 07:10:12.935947,dev_8be38f21721b,0,0,0,0,1,3.1637330049354815,15.175175437940483,0.3805337125563442,47.027072241041665,0,0,0,0,normal
txn_2cd6bc65a8e4,acc_c240eb08cc,2026-08-12 07:11:17.962962,dev_29567829b909,0,0,0,0,1,-0.5538445204255694,19.696077161156907,0.5092067263741453,329.6424416451504,0,0,0,0,normal
txn_65c80781ef8d,acc_d62b9ab9d9,2026-08-12 07:13:42.795876,dev_4b4716725be0,0,1,0,0,1,-0.9775258484246504,11.515709596307142,0.9215200406763328,382.61799528336803,0,0,0,1,normal
txn_297b282b5f35,acc_82f2003954,2026-08-12 07:14:15.871862,dev_303ef1c4472a,0,1,0,0,1,-0.3710228321901976,14.913004484185514,2.0128536545678957,195.87836792833332,0,0,0,0,normal
txn_af2c55ac3820,acc_7ab85c29d3,2026-08-12 07:17:59.228989,dev_753c2d84466b,0,1,0,0,1,0.5675362144561702,16.493689999993123,0.795269044637972,382.37656662723384,0,0,0,0,normal
txn_c692a84ac94b,acc_63d7fbfe12,2026-08-12 07:21:20.181865,dev_e44bf15713a7,0,1,0,0,1,-0.7128486736937392,7.194635095350363,0.47610102654707476,276.1363492513079,0,0,0,0,normal
txn_96bf48485e01,acc_8b97f419b0,2026-08-12 07:27:07.968044,dev_d0afc509f706,0,0,0,0,1,-0.5544776447954597,1152.8807520497337,22.64050830741919,149.11250288939814,0,0,1,0,normal
txn_8af98c0bf99e,acc_8f101b76f3,2026-08-12 07:27:48.615459,dev_3dd6261750d5,0,1,0,0,1,-0.2311930046260586,18.35672527115891,1.6128827742898895,238.74365999076392,0,0,0,0,normal
txn_0d865b498606,acc_6842d1c0fb,2026-08-12 07:38:58.997611,dev_cf8128001d2e,0,0,0,0,1,1.2081470077047478,12.924162913457721,0.369611129050058,371.03728095572916,0,0,0,0,normal
txn_43642972f2be,acc_54a92a5c3d,2026-08-12 07:43:15.820772,dev_67f86c30e699,0,0,0,0,1,-0.26842315645242015,11.988364671580443,0.2334163052096689,276.68497368328707,0,0,0,0,normal
